id	ER-ERR1084806_PE	ER-ERR1084805_PE	ER-ERR1084765_PE	ER-ERR1084764_PE	TN-ERR1084799_PE	TN-ERR1084798_PE	TN-ERR1084768_PE	TN-ERR1084766_PE
Group	ER	ER	ER	ER	TN	TN	TN	TN
ENSG00000232677	0	0	0	0	1	0	0	2
ENSG00000232710	1.07	2	1.03	1.09	3	9.43	14.69	4
ENSG00000232745	75.07	0	2	1	2	1.61	0	2.32
ENSG00000232759	0	0	1	0	1	1	0	0
ENSG00000232774	14.91	11.82	5.92	2.26	19.16	29.62	50.92	2.14
ENSG00000232906	2	2	3	4	2	11	3	47
ENSG00000233101	930.2	0	0	0	39.04	0	0	21
ENSG00000233183	0	0	0	0	1	1.1	0	0
ENSG00000233218	5	2	5	2	1	2	0	5
ENSG00000233251	6.26	3.78	6.68	7.9	7.74	24.98	37.86	6.22
ENSG00000233332	0	3	0	0	0	5	12	0
ENSG00000233429	0	0	0	0	3	13	131.77	25.51
ENSG00000233476	59.87	179.6	117.8	118.31	106.53	345.43	220.39	167.96
ENSG00000233725	0	23	1	0	14	12	90	0
ENSG00000233785	0	0	0	0	0	0	0	2.05
ENSG00000233822	1	0	0	0	0	0	0	0
ENSG00000233828	1.01	3.03	0	0	1	0	1.03	0
ENSG00000234072	1.39	1	3.11	1.03	15.45	7.97	3.28	0
ENSG00000234129	1	8	0	2	22	4	6	25
ENSG00000234380	0	0	0	0	0	0	1	0
ENSG00000234407	0	0	0	0	0	1	0	0
ENSG00000234449	0	1.59	7.39	43.41	97.61	91.23	106.9	2.02
ENSG00000234509	0	0	0	0	0	0	0	1.24
ENSG00000234745	2.96	4.03	4.9	2	6.97	0	3.27	10.95
ENSG00000234754	0	0	0	0	0	0	1	0
ENSG00000234899	0	0	0	0	83.82	1	144.43	0
ENSG00000234906	0	0	0	0	0	0	1	0
ENSG00000234978	70.42	3	10.56	5	78.63	16	6	28.02
ENSG00000235023	0	0	0	1	0	0	0	0
ENSG00000235034	0	0	0	0	79	0	0	0
ENSG00000235098	0	0	0	0	0	0	1	0
ENSG00000235432	0	0	0	0	1	0	0	0
ENSG00000235489	0	1.08	0	0	1.2	1.03	2.02	34.69
ENSG00000235493	1	0.95	4	0	0.97	0	0	1
ENSG00000235565	5	7	2	1	8	2	10	14
ENSG00000235652	25.77	0.82	2.75	0	2	3.05	0.91	3.98
ENSG00000235655	5041.68	3237.84	2555.79	2241.64	3362.51	3613.42	2373.43	3397.57
ENSG00000235725	0	1	1	0	3.14	1	16.01	0
ENSG00000235781	0	0	0	0	0	0	0	0.76
ENSG00000235939	4	16	0	0	1	3	1	0
ENSG00000235994	0	41	0	0	0	2	0	0
ENSG00000236008	88.3	255.01	63.32	79.31	16.03	2	75.97	5.91
ENSG00000236053	0	1	0	0	0	0	0	0
ENSG00000236081	5	1	1	11	214	1	839	1
ENSG00000236194	0	1	2	1	1	2	2	8
ENSG00000236393	0	0	0	0	0	0	0	1
ENSG00000236449	134	1	7	0	0	84	0	11
ENSG00000236468	0	1	0	0	1	0	0	0
ENSG00000236539	0	0	1	1	0	0	1.12	0
ENSG00000236548	0	0	0	0	16.25	8.88	9.05	6.13
ENSG00000236682	0	1	0	0	0	0	0	0
ENSG00000236699	0	26.26	1.19	0	8.36	1.2	1.19	0
ENSG00000236761	3.27	0	0	0	0.92	20.14	5.54	0
ENSG00000236824	0	1	0	0	0.99	1	2	2
ENSG00000236830	1	0	3	0	1	0	1.43	0
ENSG00000236876	0	0	0	0	1	0	0	0
ENSG00000237037	69.93	64	157.97	169.91	71	108.57	113.31	20
ENSG00000237070	0	0	0	0	0	0	0	3
ENSG00000237414	0	0	0	0	0	0	0	1
ENSG00000237515	55.16	12.73	8.72	14.52	19.34	24.26	8.68	11.74
ENSG00000237517	0	0	0	1	0	0	0	0
ENSG00000237588	1	0	1	0	0	0	0	0
ENSG00000237604	0	0	0	0	3	2	3	2
ENSG00000237638	0	0	0	0	0	1	0	0
ENSG00000237945	9.9	0	0	0	0	1	1	0
ENSG00000237978	51	10	0	0	22	41	0	3
ENSG00000238197	0	0	1	0	1	0	0	0
ENSG00000238198	0	0	0	0	0	1	0.71	0
ENSG00000238261	1.06	0	1	1	0	0	0	0
ENSG00000238755	4.51	0	0	0	0	0	0	0
ENSG00000239219	1	0	1	0	1	2	1	1
ENSG00000239264	1889	3953	2704	3363	7589	4180	7612.39	8242.09
ENSG00000239322	0	2	7	4.88	10	10	104.29	30
ENSG00000239527	0	10	0	0	0	0	0	0
ENSG00000239789	0	0	0	0	1	0	0	0
ENSG00000239791	0	1	0	1	0	0	0	0
ENSG00000239809	0	33	0	0	0	0	0	0
ENSG00000240219	0	0	0	0	1	0	0	1
ENSG00000240498	0	0	0	0	0	0	0	1
ENSG00000240891	116.9	7	0	0	1	12	0	23
ENSG00000240925	4	7	0	1	2	0	0	0
ENSG00000240990	0	1	0	0	18	2	263.59	47.86
ENSG00000241168	1	0	0	0	1	0	0	1
ENSG00000241288	0	0	1	0	0	0	0	0
ENSG00000241404	0	1	1	0	0	0	0	0
ENSG00000241429	0	0	0	0	0	0	0	1
ENSG00000241472	0	0	0	0	0	0	2	0
ENSG00000241666	0	0	0	0	2	0	39	1
ENSG00000241732	0	0	0	0	0	23	0	160
ENSG00000241956	1	0	0	0.76	0	2	4.11	4.89
ENSG00000241962	0	0	0	0	0	1	0	0
ENSG00000242028	0.87	0	0	0	0	0	0	0
ENSG00000242550	0	0	0	0	0	0	1.52	0
ENSG00000242569	4.94	0	1	0	0	0	0	2
ENSG00000242641	0	1	0	0	0	0	0	0
ENSG00000242676	0	0	0	0	0	0.39	0	0
ENSG00000242715	11	18.76	11.2	3	21.84	17.92	29.97	87.65
ENSG00000242970	2.02	0	0	0	0	0	1	0
ENSG00000243069	1	0	2	0	3.03	1	3	4.05
ENSG00000243081	0	1.36	0	0	0	0	0	0
ENSG00000243113	0	1	0	0	0	0	0	0
ENSG00000243319	0	1	0	0	0	0	0	0
ENSG00000243403	0	0	0	0	0	0	1	0
ENSG00000243404	6	12	2	2	4	9	7	3
ENSG00000243445	0	0	0	1	0	0	0	0
ENSG00000243468	1	0	0	0	0	0	0	0
ENSG00000243753	0	0	0	0	0	1	0	0
ENSG00000243811	0	0.87	0	0	0	0	0	0
ENSG00000243896	0	17	24	22	134	7	38	0
ENSG00000243977	0	0	0	0	0	1	0	0
ENSG00000244213	0	0	0.8	0	0	1.52	1	0
ENSG00000244383	0	1	0	3	0	1.72	0	0
ENSG00000244405	0	1	0	0	8	1	56	0
ENSG00000244479	0	0	0.16	0	4.33	0	0.74	1
ENSG00000244693	65.04	36.16	47.52	17.73	31.81	0	4.57	0
ENSG00000244694	0	0	0	0	1.44	1.14	0.96	0.73
ENSG00000244730	3	6	1	0	1	0	0	0
ENSG00000245156	0	0	0	0	0	1	0	0
ENSG00000245205	0	1	0	0	0	0	0	2
ENSG00000245651	0	0	0	0	11	7	2	35
ENSG00000245812	0	0	0	0	0	1	0	0
ENSG00000246394	0	0	0	0	0	1	0	0
ENSG00000247077	0	6	1	0	0	0	0	0
ENSG00000247556	0	0	0	0	1	0	0	0
ENSG00000247828	0	0	0	0	0	0	0	2
ENSG00000248092	15.39	3.21	6.43	2.75	11.62	8.35	5.85	5.97
ENSG00000248099	16	40	0	0	11	1	9	0
ENSG00000248124	0	0	0	0	2	3	3	4
ENSG00000248360	57.84	25.43	20.9	20.39	41.57	54.5	64.84	9.1
ENSG00000248434	0	0	0	0	0	1	0	0
ENSG00000248458	0	0	0	0	2	3	1.96	1.04
ENSG00000248498	0	0	1	0	0	23	0	80
ENSG00000248503	0	0	0	0	0	1	0	0
ENSG00000248510	2.17	0	0	0	0	0	0	0
ENSG00000248778	11	189.74	11.81	4	63.64	1.8	3.81	0
ENSG00000248905	0	0	0	0	0	0	1	1
ENSG00000249264	0	0	0	0	0	1	0	0
ENSG00000249267	0	0	0	1	0	0	0	0
ENSG00000249304	1	0	0	0	0	0	0	0
ENSG00000249348	57.51	22.55	19.33	13.16	15.13	21.75	18.19	12.94
ENSG00000249614	39.3	5.02	4.99	5	6.97	12.16	10.76	4.96
ENSG00000249646	0.52	23.02	0	0	0	0	0	0
ENSG00000249731	36.72	5.99	9.03	11.74	5.01	11.18	7.83	0
ENSG00000249790	0	0	0	0	0	1	0	0
ENSG00000249807	0	0	0	0	0	0	2.01	0
ENSG00000249855	0	6.03	0	1	1	5.07	2	0
ENSG00000249894	0	0	1	0	0	0	0	0
ENSG00000249916	2	0	1	0	0	0	0	0
ENSG00000249923	0	0	0	0	0	0	1	0
ENSG00000249961	0	1	0	0	0	0	0	0
ENSG00000250069	0	0	0	0	0	0	0	1
ENSG00000250144	2	0	0	2	1	2	0	1
ENSG00000250182	0	0	0	0	0	1	0	1
ENSG00000250387	0	0	0	0	0	0	1	0
ENSG00000250493	0	0	0	0	0	0	1	0
ENSG00000250497	0	0	0	0	0	1	0	2
ENSG00000250517	1	0	0	0	0	0	1	2
ENSG00000250620	0	0	0	0	1	9	14	2
ENSG00000250709	0	9.06	1.4	0	0.45	9.2	8.94	6.05
ENSG00000250769	1	0	0	0	0	0	0	0
ENSG00000250771	0.5	0	0	0	0	7.97	0.2	0
ENSG00000251046	1	0	0	0	0	0	0	0
ENSG00000251056	37.6	1	1	0	1	3	0	3.68
ENSG00000251079	0	0	0	1	0	0	0	0
ENSG00000251161	2	1	1	0	2	2	5	2
ENSG00000251209	0	0	0	0	0	3	0	0
ENSG00000251247	0	0	0	0	0	0.84	0	2.14
ENSG00000251320	0	1	0	0	19	5	27	1
ENSG00000251369	0	0	0	1	0	0	0	0
ENSG00000251379	6	1	0	0	1	6.98	2	0
ENSG00000251417	0	1	0	0	0	0	0	1
ENSG00000251533	67	28	0	0	0	20	0	14
ENSG00000251602	0	1	0	0	0	0	0	0
ENSG00000251639	88	6	0	0	0	0	0	4
ENSG00000253103	6.94	1	2	1.87	8.59	7.97	9.82	1
ENSG00000253187	0	3.19	0	0	0	18.53	352.38	23.76
ENSG00000253293	0	59.81	0	0	4	4.11	1411.02	423.7
ENSG00000253313	0	0	0	1	0	0	0	0
ENSG00000253490	1	0	0	0	0	0	0	0
ENSG00000253508	0	0	0	0	0	0	3	1
ENSG00000253552	0	2	0	0	0	6	240.28	19
ENSG00000253636	0	0	0	0	0	0	0	2
ENSG00000253649	0	0	0	0	6	5	2	6
ENSG00000253715	0	0	0	0	0	0	0	1
ENSG00000253831	0	0	0	0	11.52	7.72	99.64	0
ENSG00000253932	0	0	0	0	0	1	0	0
ENSG00000254027	2	7	0	0	15	1	22	4
ENSG00000254044	0	0	0	0	0	0	2	0
ENSG00000254148	0	0	0	0	72.18	0	104.57	0
ENSG00000254254	1	0	0	0	1	0	0	0
ENSG00000254258	7.1	3	2	2.03	3	7.15	10.4	4
ENSG00000254275	5.82	5.06	0	0	1.87	0.14	1.64	0
ENSG00000254337	0	0	0	0	0	0	1.43	0
ENSG00000254363	0	0	0	0	0	0	1	0
ENSG00000254369	0	29.39	0	0	1.93	33.42	189.51	54.14
ENSG00000254556	0	0	0	0	0	1	2	0
ENSG00000254560	0	0	1	0	0	0	0	0
ENSG00000254561	0	0	0	1	0	0	0	0
ENSG00000254607	0	0	0	0	1	1	14	1
ENSG00000254620	0	0	0	0	0	4	1	1
ENSG00000254673	0	0	0	0	0	0	0	38.64
ENSG00000254680	2.69	36.74	8.37	12.91	93.44	11.37	25.62	17.4
ENSG00000254717	0	0	0	0	1	0	0	0
ENSG00000254786	0	0	0	0	1	4	3	0
ENSG00000254877	0	0	0	0	7	18	0	0
ENSG00000254932	0	0	0	0	1	0	0	1
ENSG00000254936	0	0	0	0	0	3	1	0
ENSG00000254979	0	0	0	0	1.19	7.15	16.48	12.87
ENSG00000255112	597.13	1586.32	433.72	549	1656.46	691	931.91	742.23
ENSG00000255165	0	0	0	0	0	0	0	1
ENSG00000255189	0	0	0	0	7	27	9	0
ENSG00000255200	2	0	0	0	0	0	0	0
ENSG00000255234	0	0	0	0	2	0	2	0
ENSG00000255240	0	0	0	0	76	459	40	0
ENSG00000255302	0	1	0	0	0	0	0	0
ENSG00000255310	0	0	0	0	1	109	131	12
ENSG00000255399	0	0	0	0	0	2	0	0
ENSG00000255443	1	0	0	0	0	0	0	0
ENSG00000255462	7	6	0	0	0	1	0	0
ENSG00000255478	0	0	0	0	0	1	0	0
ENSG00000255523	0	0	0	0	0	5	0	0
ENSG00000255757	0	0	0	0	0	2	0	0
ENSG00000255927	94.82	83.93	10.62	36.13	86.26	51.32	0	0
ENSG00000256056	8	13	1	2	4	4	3	1
ENSG00000256124	0	0	0	0	10	0	9	6
ENSG00000256178	0	30.84	48.48	0	0	0	32.41	0
ENSG00000256193	0	0	0	0	0	1	0	2
ENSG00000256262	6	4	4	1	4	1	0	0
ENSG00000256379	1.21	0	0	0	0	0	0	0
ENSG00000256576	3	18	0	0	1	0	0	15
ENSG00000256579	0	0	0	1	0	0	2	0
ENSG00000256771	0	1	1	0	0	0	1	0
ENSG00000257096	11.82	28.09	32.99	55.55	7.54	11.28	3.03	6.74
ENSG00000257178	120.89	0	0	0	6.27	0	0	0
ENSG00000257184	0	0	0	0	0	0	32.07	8.22
ENSG00000257378	0	0	0	0	0	0	0.19	0
ENSG00000257464	12	1	1	0	0	1	0	0
ENSG00000257500	0	2.04	0	0	0	0	0	0
ENSG00000257512	0	0	0	0	0	1.01	0	0
ENSG00000257588	0	6	0	0	63	56	49	0
ENSG00000257608	0	0.87	0	0	0	0	0	0
ENSG00000257718	0	0	0	0	0	0	0	1
ENSG00000257727	1	0	0	0	0	0	0	0
ENSG00000257771	0	0	1	0	0	0	0	0
ENSG00000257869	27.01	1	0	0	0	14	0	1
ENSG00000257894	0	0	0	0	0	0	0	3.04
ENSG00000257900	0	2	1	1	8.44	3.97	1	0
ENSG00000257907	0	0	1	1	0	2	0	0
ENSG00000257950	0	0	0	0	0	0	1.03	0
ENSG00000258017	940.86	1391.79	264.5	417.77	1045.45	910.79	281.38	0.03
ENSG00000258169	0	0	0	0	0	0	0	1
ENSG00000258225	0	1.37	4.14	0	1.02	0	1.41	0.85
ENSG00000258232	1133.92	0	0	0	0.06	29.02	92.36	0
ENSG00000258311	1	0	0	0	0	0	0	0
ENSG00000258363	1.09	0	0	0	0	0	0	0
ENSG00000258472	0	2	0	0.99	1.23	0	1	0
ENSG00000258592	1	1	0	0	0	0	1	1
ENSG00000258604	0	0	0	1	0	1	5	0
ENSG00000258616	0	1	0	0	0	0	0	0
ENSG00000258634	230	278	290	175	88.52	154	329.29	200.74
ENSG00000258644	23.89	20.8	6.85	9.65	15.42	6.64	0	51.44
ENSG00000258732	0.31	0	0	0	0	0.26	9	53.11
ENSG00000258737	0	0	0	0	1	0	0	0
ENSG00000258739	0	0	0	0	0	0	0	1
ENSG00000258765	1.28	0	0	1.46	1.34	0	0	3
ENSG00000258881	0	0	0	1.12	0	0	4.71	0
ENSG00000258938	0	0	0	0	1.47	2.26	7.97	0
ENSG00000259040	0	0	0	0	0	0	44.59	387.92
ENSG00000259144	0	0	0	0	4	5	20	1
ENSG00000259295	0	1	0	0	0	0	0	0
ENSG00000259342	0	0	0	0	1	0	2	0
ENSG00000259380	126.05	24.87	37.66	35.13	53.53	105.24	128.43	6.03
ENSG00000259428	0	1	0	0	0	0	0	0
ENSG00000259475	126	9	1	5	1	20	1	1
ENSG00000259519	0	0	1	0	0	0	0	0
ENSG00000259539	0	1.84	0	1	0	1	1	0
ENSG00000259610	39	17	2	1	2	0	0	0
ENSG00000259611	0	0	0	0	0	1	0	0
ENSG00000259612	0	2	2	1	3	4	1	2
ENSG00000259639	0.99	0	0	0	0	0	0	1
ENSG00000259692	1	0	0	0	0	0	0	0
ENSG00000259746	0	0	0	0	0	0	0	1
ENSG00000259752	0	0	0	0	0	0	1.1	0
ENSG00000259856	21.03	68.33	46.96	38.73	70.66	45.2	142.76	137.88
ENSG00000259994	0	0	0	1	0	0	0	0
ENSG00000260025	4	1	0	0	3	6	5	6
ENSG00000260103	1	0	0	0	0	1	3.05	0
ENSG00000260230	1	0	0	1	2.03	0	0	0
ENSG00000260235	3	0	1	0	0	0	0	0
ENSG00000260246	0	0	1	0	0	0	0	0
ENSG00000260266	0	0	0	0	1	1	8	5
ENSG00000260306	0	0	0	0	4	14	11	8.33
ENSG00000260316	0	0	0	1	0	0	0	0
ENSG00000260360	0	0	0	0	0	0	0	1
ENSG00000260465	128.99	62.53	89.08	129.53	0	121.85	116.97	927.19
ENSG00000260581	0	1	1	0	1	6	20	18
ENSG00000260644	6.34	3.85	2.63	5.49	2.13	5.23	3.3	0
ENSG00000260698	0	0	0	0	0	0	0	1
ENSG00000260790	0	0	0	1	0	0	0	0
ENSG00000260853	3.96	1	0	1	1	2	1	92
ENSG00000260862	0	1	0	0	0	0	0	0
ENSG00000260905	0	0	0	0	1	1	1	1
ENSG00000260913	0	0	0	0	0	1	0	0
ENSG00000260927	1	3	0	1	2	5	6	7
ENSG00000260973	0	0	0	0	0	0	0	1.67
ENSG00000260975	2.2	0	0	0	1.13	0	0	0
ENSG00000261026	48	3	4	0	2	0	3	1
ENSG00000261126	0	0	0	1	1	1	0	0
ENSG00000261175	0	0	0	0	1	27	82	0
ENSG00000261324	0	0	0	0	0	1	0	1
ENSG00000261367	1	0	2	0	0	0	0	0
ENSG00000261467	0	0	0	0	0	1.14	0.6	0
ENSG00000261556	0	0	0	0	0	0	1	0
ENSG00000261557	0	0	0	0	0	0	0	1
ENSG00000261599	6.34	3.85	2.63	5.49	2.13	5.23	3.3	0
ENSG00000261609	0	0	0	0	0	0	0	1
ENSG00000261642	0	0	0	0	0	0	4	0
ENSG00000261655	2	3	2	1	4	7	18	26
ENSG00000261796	0	1.19	0	0	0	0	0	0
ENSG00000261804	0	0	0	0	0	0.9	1	0
ENSG00000261821	0	1	0	0	0	0	9	3
ENSG00000261848	0	0	1	0	0	0	0	0
ENSG00000262074	1.59	6	3.54	2	3.61	12.49	46.79	3.31
ENSG00000262202	2.31	0	1	2	1	0	9.99	0
ENSG00000262732	0	0	0	0	0	1.65	0	0
ENSG00000263072	0	0	1	0	0	0	0	0
ENSG00000263203	540.44	1119.63	836.58	880.15	1018.52	1219.8	774.35	400.04
ENSG00000263234	0	0	0	0	1	0	1	0
ENSG00000263551	12.58	1	1	0	0	1	1	0
ENSG00000263585	447.3	129.55	251.49	241.14	160.65	296.95	281.58	65.73
ENSG00000263633	0	0	0	0	0	0	0	1
ENSG00000263731	0	0	2	0	0	0	0	0
ENSG00000263934	9.36	1	1	1	5.39	9.47	71.8	2.82
ENSG00000263990	1	3	0	1	9	4	3	17
ENSG00000264057	7.92	0	0	0	2	4.71	5.06	2.03
ENSG00000264194	0	0	0	0	0	0	0	0.64
ENSG00000264198	0	0	0	1	0	0	0	0
ENSG00000264347	0	0	0	0	1	1	0	0
ENSG00000264352	0	0	0	0	0	0	0	1
ENSG00000264920	0	0	0	0	1	0	0	0
ENSG00000264923	0	0	1	0	0	0	0	0
ENSG00000265043	0	0	0	0	1	0	0	0
ENSG00000265185	9.43	0	1.46	2	0	34.03	276.41	9.87
ENSG00000265242	0	0	0	0	0	0	0	1
ENSG00000265692	0	0	0	0	0	0	0	1.01
ENSG00000265784	519.93	0	0	0	0	0	0	0
ENSG00000265868	2.94	0.98	1.94	2	0	2	0	0
ENSG00000265933	0	0	0	0	18	0	0	70
ENSG00000266340	2.52	1	0	0	1	0	0	0
ENSG00000266345	0	0	0	1	0	0	0	0
ENSG00000266405	9	1	6	1	7	5	23	23
ENSG00000266560	0	0	0	0	0	0	0	10.99
ENSG00000266821	0	0	0	0	1	0	0	0
ENSG00000266990	0	0	0	0	0	0.98	0	0
ENSG00000267028	0	1	1	0	0	0	1	0
ENSG00000267100	0	0	0	1	0	0	0	0
ENSG00000267121	0	0	0	0	0	0	1	0
ENSG00000267165	20.87	52.68	11.28	0	116.54	54.01	25.09	155.77
ENSG00000267187	0	0	2	0	1	1	0	0
ENSG00000267250	0	0	0	0	0	1	1	0
ENSG00000267284	1	0	0	0	0	0	0	0
ENSG00000267353	1	0	0	0	0	0.44	0	0
ENSG00000267356	0	1.35	0	0	3	6.01	2	7.5
ENSG00000267365	0	0	0	0	8	0	0	0
ENSG00000267368	2	0	3	2	1	0	3	0
ENSG00000267383	0.98	2	0	1	1.1	0	0.99	0
ENSG00000267385	0	0	0	0	0	0	1	0
ENSG00000267520	59.27	3.13	5	5.18	5.51	10.91	6.64	12.57
ENSG00000267580	57.43	6.96	31.99	17.17	19.12	39.62	11.92	0
ENSG00000267633	5.84	5.7	0.35	0	2.69	59.46	18.47	24.74
ENSG00000267650	0	0	0	0	0	0	0	2
ENSG00000267696	0	0	0	1	0	0	5	1
ENSG00000267884	48.79	0	0	0	0	47.99	177.51	2.32
ENSG00000267890	0	0	0	0	1.35	1	0	1.4
ENSG00000267893	0	0	0	0	54	1	43	0
ENSG00000267906	2.89	0	1	0	0	1	0	0
ENSG00000267939	1	0	1	0	0	0	0	0
ENSG00000268006	0	0	0	0	1	0	0	1
ENSG00000268174	0	0	0	0	0	0	0	1
ENSG00000268211	0	0	0	0	0	0	1	0
ENSG00000268220	0	0	0	0	0	0	0	3
ENSG00000268222	0	0	0	0	0	2	0	0
ENSG00000268240	0	2.64	0	0	1.71	2	0	0
ENSG00000268549	0	0	0	0	0	0	0	1
ENSG00000268657	0	0	0	0	1	0	0	0
ENSG00000268784	1	0	0	0	0	0	0	0
ENSG00000268864	1	0	0	0	0	0	0	0
ENSG00000268912	1	0	0	0	0	0	0	0
ENSG00000269296	0	0	0	0	0	0	0	1.16
ENSG00000269402	2	0	0	0	0	0	3	0
ENSG00000269410	0	0	0	0	1.01	0	0	0
ENSG00000269468	0	0	0	0	0.68	0	0	0
ENSG00000269473	2	0	0	0	0	0	0	0
ENSG00000269486	0	0	0	0	1	1	0	0
ENSG00000269633	0	2	0	0	0	0	0	0
ENSG00000269746	1.29	2.01	1.6	0	5.17	5.31	2.6	1
ENSG00000269774	1	0	0	0	0	0	0	0
ENSG00000269821	28.02	22.89	8.81	8.23	35.63	64.34	56.62	15.83
ENSG00000269842	0	0	0	0	1.24	0	0	0
ENSG00000269905	0	0	0	0	0	0	0.99	0
ENSG00000269918	0	0	0	0	0	105	114	7
ENSG00000269930	3	0	1	1	0	2	1	32
ENSG00000269945	0	0	0	0	0	0	2	0
ENSG00000269950	0	1	0	0	9	4	5	1
ENSG00000269984	1	0	0	0	0	0	0	0
ENSG00000269990	0	0	0	0	0	1	0	0
ENSG00000270022	1	1	1	1	4	5	5	18
ENSG00000270071	0	1	0	0	1	1	0	0
ENSG00000270093	0	2	0	0	15	12	5	2
ENSG00000270108	2	13	1	0	5	10	4	33
ENSG00000270346	0	0	0	1	0	0	0	1
ENSG00000270367	2.5	2.45	3	0	0	0	0	0
ENSG00000270547	0	0	0	0	0	1	0	0
ENSG00000270605	0	0	0	0	0	2	0	0
ENSG00000270641	0	0	0	0	1	0	0	0
ENSG00000270804	0	1	0	0	0	0	0	0
ENSG00000270933	0	10	0	0	2	41	73	14
ENSG00000270951	0	3	0	0	1	1	4	0
ENSG00000271079	1.76	0	0	0	0	3.16	0	0
ENSG00000271278	0	0.94	0	0	0	0	0	0
ENSG00000271335	0	1	0	0	0	0	0	0
ENSG00000271370	9	5	2	1	3	1	8	0
ENSG00000271430	0	0	0	0	0	0	0	1
ENSG00000271519	0	0	0	0	0	0	1	0
ENSG00000271811	0	0	0	0	0	0	0	57
ENSG00000272094	0	0	0	0	0	1	0	1
ENSG00000272143	0	8	0	0	3	0	15	51
ENSG00000272214	0	0	0	0	1	0	1	0
ENSG00000272268	0	0	0	1	0	0	0	0
ENSG00000272325	1	0	0	0	0	0	0	0
ENSG00000272356	2	0	0	0	0	0	0	0
ENSG00000272455	0	0	0	0.96	0	1.85	0	0
ENSG00000272462	0	1	0	1	0	0	1	4
ENSG00000272476	0	1	0	0	0	1	0	0
ENSG00000272491	2	3.89	2	1	5	6.42	8.58	24
ENSG00000272501	0	0	0	0	0	0	0.95	1
ENSG00000272505	4	30	0	0	74	63	60	27
ENSG00000272520	0	0	0	0	0.99	0	0	2
ENSG00000272574	4	2	2	4	4	6	11	18
ENSG00000272601	1	0	1	1	2	1	1	0
ENSG00000272695	0	0	1	0	0	0	0	0
ENSG00000272717	8	7	1	1	4	4	8	2
ENSG00000272801	0	0	0	0	0	0	18.18	3.17
ENSG00000272892	0	0	0	0	0	1	0	0
ENSG00000272955	0	0	0	0	0	0	1	0
ENSG00000272983	7.48	0	0	0	0	0	0	0
ENSG00000272991	6.03	6.43	5.54	9.11	0.65	13.63	13.07	40.78
ENSG00000273056	0	2	1	0	0	0	29	6
ENSG00000273079	0	9	1	0	9	1	24	16
ENSG00000273270	0	1	1	0	0	0	0	0
ENSG00000273274	0	1	0	0	0	0	0	0
ENSG00000273289	8	13	0	0	2	23	1	1
ENSG00000273290	0	0	0	1	0	0	0	0
ENSG00000273321	3	0	1	0	3	6	16	1
ENSG00000273381	0	0	0	0	1	0	0	0
ENSG00000273433	0	0	0	0	0	3.61	25.48	5.25
ENSG00000273448	0	0	0	0	0	0	0	2
ENSMUSG00000000131	1	14	20	19	10	5	13	49
ENSMUSG00000000690	20.32	0	0	1	2	0	0	2
ENSMUSG00000001630	1	5.67	3.63	0	2.34	8.76	2.35	16.52
ENSMUSG00000002297	0	1	1	0	1	1	4	1
ENSMUSG00000002983	0	0	0	0	0	0	0	1
ENSMUSG00000003382	0	0	1	0	0	0	0	3
ENSMUSG00000004098	0	1	2	1	0	0	0	1
ENSMUSG00000004151	0	0	0	0	0	1	0	3
ENSMUSG00000004612	3	10	0	0	10	1	0	0
ENSMUSG00000005268	5	87	10	3	4	1	2	1
ENSMUSG00000009394	0	0	0	0	0	0	1	0
ENSMUSG00000014603	0	0	0	0	0	1	0	0
ENSMUSG00000014704	0	0	0	0	0	1	1.01	4
ENSMUSG00000014776	0	0	0	0	1	0	0	0
ENSMUSG00000015568	0	0	0	0	1	0	0	0
ENSMUSG00000015709	0	3	1	3	9	12	13	10
ENSMUSG00000015749	0	0	0	0	0	0	0	1
ENSMUSG00000015994	0	3	1	2	2	2	1	13
ENSMUSG00000016239	0	0	0	0	0	0	1	0
ENSMUSG00000019880	0	1	0	0	0	0	0	2
ENSMUSG00000019984	0	0	0	0	0	0	1	0
ENSMUSG00000019989	1	7	4	0	0	3	1	0
ENSMUSG00000020010	0	10	0	0	0	1	0	0
ENSMUSG00000020076	0	0	0	0	0	0	1	5
ENSMUSG00000020326	0	1	0	0	0	0	0	1
ENSMUSG00000021139	0	1	0	0	0	0	0	0
ENSMUSG00000021720	0	0	0	0	1	0	0	0
ENSMUSG00000021771	0	2	0	1	2	0	2	2
ENSMUSG00000022052	1	2	1	0	1	1	0	0
ENSMUSG00000022157	16	127	1	0	46	3	2	0
ENSMUSG00000022205	0	0	0	0	0	0	0	3
ENSMUSG00000022283	9.15	20.4	27.17	20.16	25.29	20.99	9.07	80
ENSMUSG00000022912	1	1	2	0	1	0	0	3
ENSMUSG00000023004	0	1	1	0	0	0	0	0
ENSMUSG00000023092	1	10	1	18	3	2	5	0
ENSMUSG00000023274	0	0	0	1	0	0	1	1
ENSMUSG00000023828	0	1	0	0	0	0	0	1
ENSMUSG00000023913	1	7	2	2	3	2	1	41
ENSMUSG00000024173	8	304	15	5	9	168	1	42
ENSMUSG00000024576	2.97	50.39	34	32.01	13.66	26.57	6.98	63.07
ENSMUSG00000025200	0	0	0	0	0	0	0	2
ENSMUSG00000025475	16	19	3	1	1	4	14	0
ENSMUSG00000025508	0	0	0	0	0	0	0	1
ENSMUSG00000025701	0	6	5	1	1	2	2	14
ENSMUSG00000025747	0	1	0	0	1	0	0	0
