id	group_1_sample_1_ER-ERR1084811_PE	group_1_sample_2_ER-ERR1084806_PE	group_1_sample_3_ER-ERR1084805_PE	group_1_sample_4_ER-ERR1084775_PE	group_1_sample_5_ER-ERR1084765_PE	group_1_sample_6_ER-ERR1084764_PE	group_1_sample_7_ER-ERR1084763_PE	group_2_sample_10_TN-ERR1084799_PE	group_2_sample_11_TN-ERR1084798_PE	group_2_sample_12_TN-ERR1084768_PE	group_2_sample_13_TN-ERR1084766_PE	group_2_sample_1_TN-ERR1084810_PE	group_2_sample_2_TN-ERR1084809_PE	group_2_sample_3_TN-ERR1084808_PE	group_2_sample_4_TN-ERR1084807_PE	group_2_sample_5_TN-ERR1084804_PE	group_2_sample_6_TN-ERR1084803_PE	group_2_sample_7_TN-ERR1084802_PE	group_2_sample_8_TN-ERR1084801_PE	group_2_sample_9_TN-ERR1084800_PE
Group	ER	ER	ER	ER	ER	ER	ER	TN	TN	TN	TN	TN	TN	TN	TN	TN	TN	TN	TN	TN
ENSG00000178691	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ENSG00000178722	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1.1	0	0
ENSG00000178809	0	0	0	0	0	1	0	0	3	0	0	1	0	0	3	0	0	1	0	1.52
ENSG00000178921	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0
ENSG00000178927	1.09	2.25	0	0	2.21	0	3.37	0	0.98	1.03	0	0	0	1.09	0	0	0	0	0	0
ENSG00000178934	0	0	885.8	0	0	0	0	10	6	13	0	2	198.21	0	224.94	0	87.86	6	124.75	4.15
ENSG00000178982	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ENSG00000179059	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSG00000179101	0	0	0	0	0	0	1.02	0	0	0	0	0	1.41	0	0	0	0	0	0	0
ENSG00000179134	0	1	0	0	0	0	0	0	1	0	0	0	0.98	0	0	1.03	0	0	0	2.46
ENSG00000179240	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ENSG00000179454	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	5
ENSG00000179611	0	0	2.24	0	4.79	0	0	1.85	0	0	0	1.25	0	0	0.17	0.16	0	0	1.99	10.91
ENSG00000179636	0	0	0	0	0	1	0	1	2	13.03	0	5	8	29	1	1	0	2	3	49.36
ENSG00000179761	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSG00000179766	1.04	2	1	1	1.2	0	0	8	26.48	10	23	24	2	0	16	0	1	1	0	1
ENSG00000179841	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000179859	0	0	1	0	1	0	0	0	0	0	1	0	0	1	0	0	1	1	0	1
ENSG00000179909	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000179912	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0
ENSG00000179935	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSG00000180113	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSG00000180251	8.04	0	0	9.17	1.59	0	4.19	0	1.33	4	0	0	2.32	0.7	8.33	0	2.4	0	0	2.96
ENSG00000180304	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0
ENSG00000180347	0	8	0	1	0	0	0	11	276	44	0	169	71	1	43	0	0	0	2	0
ENSG00000180398	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000180479	0	0	0	0	0	0	1	0	0	0	0	10	0	0	1	0	655	0	0	1
ENSG00000180481	0	1	0	0	0	0	0	0	0	0	0	0	2	0	1	1	0	1	0	35.02
ENSG00000180488	0	4	0	2	0	0	0	0	0	0	0	0	2	0	0	1	1	0	1	2
ENSG00000180658	0	14	0	4	0	0	0	0	0	0	0	21.51	8	20.03	0	0	6.74	3	0	5
ENSG00000180758	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0
ENSG00000180771	0	0	0	0	0	0	0	1	0	0	0.99	0	0	0	0	0	0	0	0	0
ENSG00000180801	26	39	217	1	12	1	1	11	12	353	217	79	90	0	40	256	11	1142	29	9
ENSG00000180806	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ENSG00000180815	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ENSG00000180817	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000180822	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0
ENSG00000180861	1	0	29	0	0	0	0	18	2	45	1	138	76	0	1	0	31	0	2	59
ENSG00000180979	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.02	0	0
ENSG00000181007	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000181019	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000181104	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0
ENSG00000181264	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000181458	42.62	27.47	5.83	18.56	9.35	11.03	12.87	20.19	37.38	97.63	24.42	126.15	117.85	37.49	202.44	87.96	13.82	53.33	19.52	138.12
ENSG00000181690	71	22	11	14	5	0	0	5	9	544	106	87	421	11	124	16	182	19	15	53
ENSG00000181704	0	0	0	0	0	0	0	0	2	1.94	2.27	0	0	0	1.03	1	0	0	1.84	0
ENSG00000181873	0	0	0	1	0	1	0	1	3	0	0	0	1.01	0	2	1	0	0	1	2
ENSG00000181896	0	1	0	2	1	0	2	0	0	1	0	0	0	0	2	1	0	4	0	0
ENSG00000182103	0	0	2	1	0	0	0	13	14	147	10	6	34	0	2	0	53	29	8	10
ENSG00000182141	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSG00000182173	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ENSG00000182180	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ENSG00000182183	0	2	0	0	0	0	1	10	9	4	1	4	3	1	4	4	2	0	3	4
ENSG00000182253	1	1	4	5	10	10	11	129	99	22	1	0	26	4	210	1098	0	57	0	98
ENSG00000182318	0.82	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0.09	1.9
ENSG00000182329	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
ENSG00000182378	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
ENSG00000182389	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0.98
ENSG00000182404	0	0.83	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
ENSG00000182473	0	0	1	0	0	0	0	0	1	4.03	0	0	0	0	0	0	0	1	0	2
ENSG00000182500	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000182534	0	0	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
ENSG00000182545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
ENSG00000182670	0	0.28	0	0	0	0	0	0	0	1.92	0	0	0	0	0	0	0	0	0	0
ENSG00000182704	0	0	1	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	1
ENSG00000182718	37	101	207.97	0	66	34	37	207	118	161	297.86	650.92	57	179	292	99	193	122	212	134
ENSG00000182742	40	1784.11	328	4	0	0	0	92.73	1	0	79	0	164	839.8	860.96	0	2	0	0	57
ENSG00000182749	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSG00000182841	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.45	0	0
ENSG00000182986	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ENSG00000183010	1269.17	1788.7	1028.45	1736.09	1214.51	1513.86	1512.25	912.35	1466.05	1424.42	116.27	1083.55	954.26	283.58	1020.28	1457.92	2797.18	2613.23	1321.26	1194.46
ENSG00000183044	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
ENSG00000183049	0	0	0	0	0	0	0	0	1	0	2.14	5.11	0	1	0	0	0	0	0	1
ENSG00000183077	0	0	1	0	0	1	0	1	0	0	2	0	0	0	0	0	0	0	0	0
ENSG00000183145	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000183148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	2	0
ENSG00000183287	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
ENSG00000183308	0	0	1	0	0	0	0	0	0	0	0	0	1.22	0	0	0	1	0	0	0
ENSG00000183323	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0
ENSG00000183426	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSG00000183454	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ENSG00000183474	1.9	0	5.11	0	0	0	0	1.17	4.33	0	0	0	0	0	2.64	1	1	0	0	1.33
ENSG00000183520	2.67	1.07	3	0	1	0	0	0	1.04	0	0	0	0	0	1.21	1	0	0	0	1
ENSG00000183571	2	0	2	3	0	0	0	15	28	19	19	6	14	0	0	75	0	1	205	2
ENSG00000183579	0	0	0	0	0	0	0	0	0	1.01	0	0	0	0	0	0	0	0	0	0
ENSG00000183597	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	1	1
ENSG00000183696	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ENSG00000183742	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSG00000183762	0	2	2	1	1	0	0	0	0	0	0	0	1	0	1	1.01	1.05	3	1.12	0
ENSG00000183765	0	0	0	0	0	0	0	0	0	0	0	0	1.14	1	0	0	0	0	0	0
ENSG00000183778	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000183780	0	0	3	0	0	0	0	0	6	15	0	0	3	2	3	1	0	3	1	0
ENSG00000183826	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSG00000183831	3	29	0	1	0	0	0	167	13	6	149	1	28	1	98	7	0	0	14	31
ENSG00000183856	0	2	1	2	1	2	1	2	2	0	14	6	1	2	4	1	3	1	1	3
ENSG00000183914	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSG00000184009	28	17	34	30	67	45	20	25	136	6	216	151	55	156	89	49	20	19	72	14
ENSG00000184047	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ENSG00000184164	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0
ENSG00000184209	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0
ENSG00000184220	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ENSG00000184277	1	0	0	0	0	0	0	0	0	0	0	0	0	2.02	1	0	0	0	1	1
ENSG00000184319	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0
ENSG00000184330	0	0	1	0	0	0	0	0	0	0	0	1	2	28	0	0	0	0	0	0
ENSG00000184414	0	0	0	0	0	0	0	0	0	0	0.87	1.12	0	0	0	0	0	0	0	1
ENSG00000184454	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSG00000184500	3	0	2	1	0	0	1	2	35	559	901	686	125	14	1076	4	31	122	2	95
ENSG00000184635	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0
ENSG00000184647	0	0	0	0	0	0	0	2	0	0	3	2	17	15	1	0	1	1	0	0
ENSG00000184682	0	0	0	0	1	0	0	0	0	0	0	1	6	0	0	0	0	0	0	4
ENSG00000184787	0	0	0	1	0	0	0	0	1	0	1	1	0	0	0	0	0	1	0	0
ENSG00000184898	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
ENSG00000184900	2	0	1	0	1	3	0	1	3	0	0	0	0	0	1	2	1	0	0	2
ENSG00000184939	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0
ENSG00000184949	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1
ENSG00000184992	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSG00000185019	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000185024	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0.38	1	0
ENSG00000185044	0	6.25	0	1.98	0	0	1	2.01	0	5	3.22	2	1.09	0	9.01	0	0	3	0.98	1.16
ENSG00000185088	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
ENSG00000185155	0	11	0	1	1	0	2	11	2	11	38	1	23	0	22	16	2	15	3	8
ENSG00000185324	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ENSG00000185344	0	0	0.99	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0
ENSG00000185345	0	0	0	9.97	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	1
ENSG00000185347	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSG00000185361	0	1	0	0	0	1	0	0	0	1	0	0	1.02	0	1	0	0	0	0	0
ENSG00000185414	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
ENSG00000185432	0	4	0	0	0	1	0	1	0	0	0	0	2	0	0	0	1	0	2	0
ENSG00000185436	0	1.05	4.12	0	1	1	0	8	1	0	2.99	0	0	0	1.01	1.02	0	2.99	0	13.67
ENSG00000185477	0	0.28	0	0	0	0	0	0	0	0	0	0	1	0	5.05	0	0	0.77	1	0
ENSG00000185479	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	1	1	1
ENSG00000185518	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSG00000185554	0	0	0	0	0	0	0.55	0	0	0	20.38	45	9	0.5	24.38	0	39.9	0	17.6	24.86
ENSG00000185608	0	0	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000185634	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSG00000185651	38.34	31	30	32	37	46	38	45	42	18	51.02	33.98	43.25	24	32	42	25	16	32	14.97
ENSG00000185658	199.34	39.97	23.57	99.17	62.46	38.89	45.99	14.35	58.37	38.93	48.22	29.76	63.52	13.32	21.51	10.24	30.72	24.57	44.06	34.83
ENSG00000185753	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
ENSG00000185808	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000185842	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0
ENSG00000185863	0	6	8	12	3	2	0	4	17	0	0	4	46	0	0	0	6	0	4	0
ENSG00000185869	0	1.18	0	2.16	0	0	0	0	0.55	4.98	2	2	0	0	4.98	0	0	0	0	0
ENSG00000185880	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0
ENSG00000185896	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSG00000185945	0	0	0	0	0	0	0.55	0	0	0	2446.91	0	0	0.5	8.62	0	1914.96	0	949.4	1212.87
ENSG00000186001	0	2.94	5	0	2.22	2.01	0	4.04	7.07	2.68	1.02	1	4.56	1	5.59	2.03	1.19	1.72	1.01	1
ENSG00000186073	137	59	201	113	127	106	108	101	201	429	140	116	67	144	278	132	225	58	128	44
ENSG00000186081	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSG00000186185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.24	0	0	0	0
ENSG00000186329	1.89	3.27	0	3.45	0	0	3.01	13.21	5.18	5.24	4	9.74	7.92	0	3.01	7.21	0	18.57	2.03	36
ENSG00000186468	1	7	1	4	1	2	1	1	5	3	25	20	6	1	1	2	3	3	2	3
ENSG00000186481	0	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ENSG00000186487	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	2	0
ENSG00000186530	0	0	1	2	0	0	0	27	14	0	19	6	5	0	15	0	0	29	9	25
ENSG00000186532	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0
ENSG00000186575	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
ENSG00000186615	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSG00000186628	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.04	0
ENSG00000186652	9	6	7	2	2	5	7	25.81	27.85	186.52	31.13	210.08	141.37	0	39	63	49	34	423.96	53.44
ENSG00000186687	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000186812	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.65	0
ENSG00000186814	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
ENSG00000186847	0	0	3	2	0	0	0	108	0	134	0	29	2	4	92	8	0	6	21	182
ENSG00000186854	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ENSG00000186867	0	0	0	0	0	0	0	18	0	6	16	10	10	0	9	57	3	694	25	0
ENSG00000186960	9.8	6.89	0	1.76	0	0	5.95	0	2.91	2.93	0	0	1.58	0	0	0	0.98	5.54	0	1.1
ENSG00000187147	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000187239	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSG00000187244	0	3.01	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
ENSG00000187268	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0.89	0	0	0	0	0
ENSG00000187446	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2.18	0	0	0	0
ENSG00000187492	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0
ENSG00000187595	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
ENSG00000187634	110.33	1495.04	70.29	1255.78	0	0	0	28.24	0	3.18	13.63	3.02	64.56	4.68	34.35	363.71	477.94	7.01	5.57	14.39
ENSG00000187650	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000187653	0	0	6.04	1	2	1	0	28.22	4.01	0	32.73	137.64	8.02	13.06	4.01	10.44	5.02	1	8.05	0
ENSG00000187667	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000187715	1	0	0	0	1	0	0	0	0	0	0	0.98	0	0	0	0	1	0	0	0
ENSG00000187860	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2.11	1.03	0	0	1.91	0
ENSG00000187980	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
ENSG00000187994	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ENSG00000188000	1	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSG00000188033	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0.71	0	0	2	0	0
ENSG00000188060	0	0	0	0	0	0	0	0	0	0	1	0.95	0	0	0	0	0	0	0	0
ENSG00000188107	1	0	1	1	0	0	0	0	0	1	0	1	1	0	1	1	0	0	1	13.73
ENSG00000188112	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0
ENSG00000188227	0	0.88	0	1	1	0	0	0	1	0	1	0.73	0.97	0	0	0	0	1	1	0
ENSG00000188305	0	0	0	0	0	0	0	0	0	0.86	0	0	0	0	0	0	1.11	2.99	0	0
ENSG00000188306	0	10	12	25	0	0	0	7	1	3	0	11	0	0	0	22	23	0	5	4
ENSG00000188352	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000188419	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ENSG00000188428	320	272	352	267	370	406	308	256	129	221.02	267.98	449	187	193	268	368.72	228	164	480	232
ENSG00000188474	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
ENSG00000188493	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000188505	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000188522	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
ENSG00000188529	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0	1	0
ENSG00000188554	0	0	0	0	0	0	0	2	0.99	1	0	0	0	0	0	2	0	0	0	0
ENSG00000188596	0	2.56	0.73	3.04	0	2.21	2.88	1.89	11.91	29.11	0	5.61	21.24	2.62	53.31	16.01	0	0.16	4.53	61.99
ENSG00000188612	1030.84	1616.18	692.07	720.42	840.38	896.53	879.25	857.77	1051.68	426.04	863.35	707.76	760.58	719.89	852.34	931.94	988.53	500.18	851.6	890.64
ENSG00000188677	0	0	1	0	0	2	0	3	1	2	0	0	0	0	1.01	0	0	1	1	1
ENSG00000188732	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1.81	1	0
ENSG00000188735	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1
ENSG00000188738	10.71	3.05	3.8	10.29	1.5	0	2.37	3.12	7.89	1.03	3.53	5.45	1.72	1.62	4.29	1.64	0	1.19	1.21	22.42
ENSG00000188739	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0
ENSG00000188783	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0
ENSG00000188785	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSG00000188786	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
ENSG00000188822	1	0	0	1	0	0	0	1	0	7	0	1	0	0	2	1	1	0	0	0
ENSG00000188825	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000188859	2	39.21	0	5.66	14	4	6.21	3	226.01	1451.49	41.68	45.7	27.98	14.51	245.27	0	1	0	18	9
ENSG00000188895	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0
ENSG00000188917	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ENSG00000188938	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ENSG00000188971	0	0	0	0	1	0	0	1	1.02	0	0	1	0	0	1.01	1	1	0	1	0
ENSG00000188976	1025.67	552.96	1368.71	1192.22	841	556	496	697.8	637	881.82	137.37	69.98	1260.44	701.32	1422.65	1785.29	2307.06	2049.99	3598.43	707.61
ENSG00000189002	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSG00000189042	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
ENSG00000189051	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0.97
ENSG00000189127	1	0	96	89	1	0	0	9	2	0	0	2	23	1	1	8	17	16	25	21
ENSG00000189136	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSG00000189157	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSG00000189164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSG00000189229	0	1.99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSG00000189298	1	0	1.02	1	0	0	0	0	0	0	0	0	3.93	0	0	1	1	0	1	2.73
ENSG00000189316	0	0	2	3.28	0	0	0	6.94	42.04	42.61	2	4.8	14.63	1	80.49	1	4	0	5.72	28.85
ENSG00000189339	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0
ENSG00000189350	0	2.04	2	0	0	0	0	3.99	0	0	0	0	0	0	0	0.91	0	0	0	0
ENSG00000189401	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSG00000189403	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0
ENSG00000196096	0	1	0	0	0	0	0	0	0	0	0	0.64	0	0	0	0	0	0	0	0
ENSG00000196118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
ENSG00000196141	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000196172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ENSG00000196177	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSG00000196199	1	0	0	1	0	0	0	0	0	1.15	0	0	0	1	0	0	0	0	0	0
ENSG00000196205	6.51	0	0	0	0	0	0	0	0	4.61	4.86	0	0	0	0	5.23	0	0	0	0
ENSG00000196208	0	0	0	0	0	0	0	0	0	0	0	4	0	0.93	0	0	1.02	1	0	0
ENSG00000196220	0	0	0	0	0	1	0	0	0	0	0	0	4	0	0	10.52	2.01	0	0	0
ENSG00000196227	2.46	1.94	2.01	0	0	1	2	0	2.01	1.94	0	0	4.21	0	4.76	0	0.66	4.88	0	3
ENSG00000196236	0	0	0	0	0	0	0	8	0	2.75	0	0	1	0	1	0	1	3	0	1.1
ENSG00000196262	0	2	1	1	1	0	1	0	0	0	4	7	0	1	0	1	0	0	0	1
ENSG00000196263	0	5.99	0	0	1	0	0	2	3	0.97	0	0	3	2	0	1	2	2	3	19.54
ENSG00000196275	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0
ENSG00000196295	0	0	0	0	0	1	0	0	0	1	0	0	0.03	1	0	0	1	0	1	0
ENSG00000196355	0	0	0	0	0	0	0	0	1	1	0	0	2	0	2	0	0	2	0	0
ENSG00000196376	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
ENSG00000196417	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000196428	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSG00000196470	0	0	0	0	0	0	0	0	1	0.91	0	0	0	0	1	0	0	0	0	0
ENSG00000196502	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000196531	337	319	209	413	173	165	195	117	383	187	846	804	182	147	194	187	380	124	286	203
ENSG00000196533	0	0	0	0	0	0	0	0	1	2	0	1	0	0	0	0	0	2	0	1
ENSG00000196566	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000196584	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ENSG00000196586	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000196628	346	8	321	97.9	2	1	0	2	32	181	1346	1605	121	3	341	2	220	474	1	252
